,Latitude,Longitude,MedInc
20210,34.3,-119.23,6.9483
12721,38.58,-121.37,7.3343
9171,34.43,-118.66,3.775
10847,33.67,-117.91,4.4625
11908,33.97,-117.4,3.8618
630,37.72,-122.17,3.5313
19286,38.41,-122.78,2.5917
8707,33.83,-118.34,5.8972
18158,37.37,-122.04,5.2319
6614,34.17,-118.1,4.7241
5243,34.12,-118.42,12.3767
1102,40.06,-121.54,2.4028
2204,36.82,-119.85,5.5842
20436,34.21,-118.69,12.542
12903,38.61,-121.34,2.6023
11477,33.72,-118.02,4.4453
11308,33.77,-117.93,4.5833
13767,34.04,-117.12,4.8173
15064,32.79,-116.96,2.6324
12512,38.55,-121.45,1.4889
20632,39.26,-121.45,3.125
17356,34.87,-120.42,4.8359
14890,32.61,-117.09,3.6467
719,37.68,-122.1,3.4032
13839,34.54,-117.3,1.06
6155,34.08,-117.95,3.125
4025,34.17,-118.53,3.855
8224,33.78,-118.19,0.9318
15493,33.12,-117.2,5.1194
16093,37.76,-122.5,3.1406
5818,34.13,-118.25,2.125
11956,33.92,-117.45,2.2548
3866,34.17,-118.46,4.1875
2745,32.79,-115.57,3.6042
11867,40.23,-121.06,3.4844
10343,33.61,-117.66,8.4112
18064,37.25,-122.03,7.8711
11950,33.94,-117.44,3.9128
18689,36.96,-121.75,4.7569
4214,34.13,-118.27,2.1071
12096,33.87,-117.32,4.8125
15193,33.03,-117.04,6.3761
1401,37.95,-122.07,4.5893
12828,38.7,-121.45,3.9853
3253,36.01,-120.12,2.2167
19238,38.54,-122.62,4.5167
2158,36.77,-119.81,3.15
8578,33.89,-118.41,9.0812
17058,37.48,-122.24,3.5322
18068,37.29,-122.02,8.7939
7011,33.97,-118.07,2.4607
17737,37.31,-121.79,5.1149
10197,33.86,-117.94,4.75
3841,34.19,-118.44,2.891
11849,39.75,-121.0,2.5893
2100,36.75,-119.76,1.6548
1673,38.03,-122.26,4.4474
10293,33.87,-117.81,6.0591
4213,34.14,-118.27,2.7685
7480,33.94,-118.22,2.5938
14562,32.83,-117.22,3.4318
17599,37.31,-121.89,3.7455
11515,33.71,-118.09,8.7397
8547,33.88,-118.35,4.0737
14823,32.67,-117.11,1.4844
16923,37.58,-122.33,3.38
16363,38.0,-121.31,4.3958
14609,32.81,-117.19,5.1491
9388,37.89,-122.51,3.4485
10070,39.32,-120.19,2.3594
10860,33.71,-117.87,3.5326
2005,36.74,-119.8,0.799
15887,37.73,-122.38,1.4133
15233,33.01,-117.23,11.1118
13411,34.07,-117.46,2.9973
2257,36.8,-119.84,2.0469
20479,34.28,-118.71,4.6528
5574,33.85,-118.29,1.9049
9083,34.68,-118.17,6.6772
5355,34.04,-118.41,8.0239
6093,34.12,-117.87,4.2454
7935,33.83,-118.08,2.7759
1519,37.92,-122.08,4.4561
1378,38.02,-122.1,3.6523
15206,33.01,-117.06,4.4219
18422,37.26,-121.81,5.9359
13200,34.06,-117.7,2.3049
18783,40.47,-122.33,2.125
5842,34.19,-118.31,3.0625
7122,33.91,-118.03,3.2143
16211,37.96,-121.31,3.6094
12820,38.61,-121.48,2.3438
5832,34.2,-118.32,4.9886
9821,36.62,-121.92,2.6713
12718,38.6,-121.38,6.8469
522,37.76,-122.23,5.2915
15372,33.38,-117.24,3.668
234,37.79,-122.19,2.9297
12180,33.75,-117.31,2.1484
6318,34.01,-117.97,3.7083
11992,33.97,-117.51,3.6691
19148,38.34,-122.69,4.0071
1948,38.77,-120.84,4.825
6361,34.13,-117.97,3.4777
20053,35.86,-119.46,1.505
19121,38.24,-122.64,3.7917
11684,33.88,-118.0,4.7083
15927,37.73,-122.42,4.0132
19719,39.15,-121.74,2.8
2224,36.81,-119.82,5.0698
19670,37.51,-120.84,2.0643
15246,33.0,-117.31,6.8443
16209,37.94,-121.3,2.375
5571,33.87,-118.29,4.381
4523,34.04,-118.21,2.8
5793,34.14,-118.24,2.1444
5738,34.16,-118.24,9.5823
4728,34.05,-118.36,3.3824
7818,33.9,-118.11,5.0753
8859,34.07,-118.4,2.9107
20563,38.67,-121.75,3.125
15275,33.05,-117.27,2.9083
2437,36.58,-119.61,2.6974
14087,32.76,-117.09,3.5481
11989,33.99,-117.52,5.2759
3167,35.26,-118.9,1.9066
13752,34.05,-117.16,6.0701
15920,37.73,-122.43,4.6786
14027,32.76,-117.15,2.75
7016,33.97,-118.08,3.5481
13386,34.12,-117.56,3.7973
15998,37.75,-122.47,6.1592
12641,38.53,-121.45,2.4741
18289,37.38,-122.11,5.0804
4945,34.01,-118.3,1.9152
15649,37.79,-122.41,3.5066
12237,33.74,-116.94,4.6406
6046,34.04,-117.73,3.15
9227,36.95,-120.05,2.2527
5585,33.81,-118.3,5.322
5590,33.79,-118.3,3.1630000000000003
1228,38.42,-120.42,2.7344
13341,34.02,-117.66,6.7544
13333,34.04,-117.66,4.2054
14743,32.58,-117.06,3.5125
8244,33.78,-118.18,1.5603
18218,37.4,-122.07,3.7359
16237,37.98,-121.29,2.5043
6555,34.18,-118.1,7.7108
15373,33.38,-117.25,2.0956
12145,33.71,-117.21,2.1848
159,37.81,-122.24,2.7477
1589,37.81,-121.95,9.0776
15369,33.38,-117.25,3.0
5565,33.91,-118.29,2.4741
7190,34.05,-118.17,2.5962
17966,37.31,-121.98,5.606
10576,33.64,-117.7,8.1926
15061,32.79,-116.95,2.0326
13364,34.0,-117.66,5.4110000000000005
1556,37.81,-121.96,8.3188
2828,35.4,-119.05,3.8611
436,37.88,-122.3,1.6971
15592,33.28,-116.32,3.3625
20299,34.18,-119.21,3.9718
2780,32.8,-114.55,1.275
3701,34.18,-118.36,2.9583
5686,34.23,-118.23,6.0
4727,34.06,-118.37,4.0217
17622,37.26,-121.94,4.9236
2951,35.35,-119.01,2.1875
2555,40.78,-124.18,2.1607
10350,33.61,-117.67,6.1401
17728,37.32,-121.79,5.5336
12737,38.64,-121.36,5.5632
6465,34.1,-118.04,4.1488
7355,33.96,-118.17,2.3
15717,37.79,-122.43,2.6782
7823,33.9,-118.13,4.7663
12449,33.49,-114.68,1.6395
19160,38.34,-122.63,5.1966
15271,33.08,-117.27,6.0922
5185,33.94,-118.26,2.0
8549,33.88,-118.35,4.4
5242,34.11,-118.4,15.0001
2092,36.75,-119.78,1.4635
10207,33.88,-117.92,3.75
11948,33.94,-117.45,2.1023
187,37.79,-122.23,1.8854
17919,37.35,-121.99,4.3971
18140,37.35,-122.05,7.3753
1381,38.0,-122.11,5.76
18306,37.43,-122.11,7.313
8605,33.87,-118.36,3.9868
15743,37.78,-122.43,1.3844
11528,33.77,-118.08,2.2708
15038,32.76,-117.0,4.3977
19104,38.17,-122.51,3.6392
8448,33.91,-118.38,5.8374
11390,33.74,-117.97,4.2566
20545,38.55,-121.75,3.7452
7295,33.97,-118.21,2.1005
8068,33.83,-118.18,4.2411
12935,38.66,-121.28,3.7869
9959,38.34,-122.28,3.6389
9764,36.48,-121.7,3.5039
24,37.84,-122.27,2.6
3363,40.45,-120.36,1.7333
1088,39.7,-121.81,1.5863
12866,38.68,-121.35,4.3118
10886,33.71,-117.91,3.6505
11590,33.78,-118.01,6.0
19795,40.6,-123.11,1.1602
10503,33.47,-117.69,3.668
12306,33.71,-116.68,3.5882
17079,37.48,-122.19,4.2708
15906,37.74,-122.41,5.5563
11944,33.93,-117.43,4.5122
6337,33.98,-117.96,5.7407
17611,37.29,-121.92,7.6659
276,37.79,-122.18,3.9712
12413,33.74,-116.22,3.3107
3906,34.19,-118.5,5.0796
5845,34.18,-118.3,3.0973
20345,34.22,-119.04,4.6458
1137,39.66,-121.66,2.9625
13324,34.06,-117.64,1.9659
2490,36.65,-120.31,2.25
16165,37.77,-122.5,3.5833
7742,33.94,-118.16,3.6936
14482,32.83,-117.26,10.7721
13127,38.28,-121.31,1.9485
3935,34.21,-118.57,5.8798
15072,32.8,-116.98,3.963
2384,36.64,-119.39,2.3618
8016,33.83,-118.11,5.5767
7084,33.93,-118.02,3.6028
16499,37.77,-120.96,3.8534
1863,41.68,-123.91,2.9688
15688,37.79,-122.43,7.2623
364,37.75,-122.14,6.8323
9094,34.65,-118.29,3.3173
18090,37.31,-122.07,7.2986
3802,34.2,-118.43,2.773
15309,33.19,-117.38,2.4583
3536,34.26,-118.5,4.8316
3825,34.2,-118.45,2.5562
6642,34.17,-118.14,2.3062
19254,38.46,-122.75,3.0147
12991,38.7,-121.25,4.2464
18101,37.31,-122.04,5.154
13527,34.17,-117.3,1.875
7269,33.98,-118.22,2.7045
18300,37.41,-122.13,5.4063
7929,33.84,-118.08,3.7961
12982,38.67,-121.3,3.0733
7166,34.05,-118.18,2.7031
12869,38.71,-121.38,3.9318
5867,34.19,-118.36,5.1814
4761,34.04,-118.35,3.0856
882,37.55,-121.96,4.1387
13893,34.13,-116.31,1.6063
20137,34.36,-119.05,2.8417
557,37.76,-122.23,5.1039
1960,38.76,-120.67,2.1682
13331,34.05,-117.66,3.6467
1207,39.4,-121.75,2.4943
7684,33.92,-118.11,4.1767
16859,37.64,-122.42,2.225
12021,33.95,-117.47,4.1264
10485,33.47,-117.68,6.126
3630,34.22,-118.42,5.3767
1708,37.94,-122.31,4.3958
1140,39.74,-121.59,2.3798
6207,34.06,-117.9,5.4469
18994,38.43,-121.95,5.1534
18209,37.4,-122.06,4.3351
2660,40.24,-123.68,1.725
14852,32.66,-117.09,3.375
1307,37.99,-121.83,4.4853
16212,37.96,-121.32,3.1845
12452,33.57,-114.57,1.925
6905,34.03,-118.11,3.5272
11927,33.95,-117.37,4.3542
14072,32.76,-117.11,2.2409
9429,38.07,-122.68,5.6305
2151,36.78,-119.78,1.9784
18759,40.65,-122.31,2.9338
13283,34.07,-117.67,3.5036
5004,34.02,-118.32,3.3906
15996,37.75,-122.46,10.7569
1627,37.88,-122.18,4.9
9714,36.67,-121.68,5.0
358,37.77,-122.14,4.8304
138,37.82,-122.2,7.0175
8491,33.9,-118.3,3.6
16766,37.69,-122.48,3.4492
11181,33.83,-117.95,4.9394
340,37.75,-122.18,1.325
4857,34.02,-118.3,1.85
9569,37.32,-120.61,4.25
13865,34.39,-117.3,3.6615
17330,34.61,-120.09,2.8906
10582,33.73,-117.81,2.1719
5498,34.0,-118.41,2.9338
8556,33.92,-118.4,4.5987
10913,33.73,-117.86,2.6385
1932,38.73,-121.01,4.7276
2352,36.79,-119.69,2.7404
15848,37.74,-122.44,4.2672
3236,36.1,-119.58,1.3967
12355,33.8,-116.54,2.2216
9493,39.37,-123.75,3.25
18823,41.78,-121.62,1.7885
3807,34.2,-118.45,2.9688
1936,38.67,-120.98,5.584
5619,33.78,-118.26,2.0956
14973,32.72,-117.0,2.1362
18121,37.31,-122.01,6.6766
6139,34.07,-117.96,3.7736
785,37.64,-122.11,3.6708
8036,33.84,-118.14,4.4286
8315,33.34,-118.33,2.8333
20109,37.86,-120.23,2.4615
2169,36.79,-119.87,3.0938
17294,34.44,-119.63,9.4522
14138,32.74,-117.07,2.6629
11826,39.0,-121.04,4.8051
16346,38.03,-121.34,4.9861
6591,34.19,-118.19,15.0001
4458,34.09,-118.19,1.9706
14325,32.72,-117.16,0.9142
7597,33.89,-118.24,2.1838
9370,37.92,-122.52,14.5833
4652,34.06,-118.32,4.5918
442,37.88,-122.28,3.2344
9591,37.32,-120.45,4.8214
19365,38.38,-123.08,3.9167
18134,37.35,-122.03,5.5388
9649,37.07,-120.83,2.5598
5744,34.16,-118.26,3.1484
15747,37.78,-122.44,2.5721
17438,34.64,-120.45,3.7778
15845,37.75,-122.43,3.775
11951,33.94,-117.44,4.1776
929,37.55,-122.03,4.9118
19802,40.31,-123.17,0.536
8767,33.81,-118.39,3.7778
11120,33.85,-117.86,4.9306
14730,32.81,-117.01,5.516
11738,38.9,-121.07,1.7375
13790,34.42,-117.56,3.4695
19726,39.07,-121.7,3.3125
18676,36.93,-121.9,5.3276
2011,36.73,-119.83,2.4137
17297,34.41,-119.52,4.806
7611,33.88,-118.22,1.6574
16028,37.73,-122.45,5.0634
18182,37.37,-122.03,3.8125
20440,34.24,-118.77,6.4963
6564,34.19,-118.13,2.92
18678,36.94,-121.84,4.9517
16390,38.04,-121.25,4.9861
11172,33.83,-117.98,6.212999999999999
7835,33.91,-118.15,3.3182
3361,40.37,-120.58,2.2661
12966,38.7,-121.32,3.2444
10135,33.91,-117.91,4.9766
1141,39.75,-121.6,1.9766
19209,38.46,-122.71,2.314
19347,38.61,-122.82,4.0294
15007,32.76,-117.02,1.0278
15434,33.21,-117.25,2.6339
16743,37.71,-122.45,4.5417
3134,34.86,-118.34,2.8097
6990,33.97,-118.04,2.5686
18819,39.63,-120.73,3.8826
17858,37.46,-121.87,15.0001
1823,37.93,-122.3,4.5
10081,39.36,-120.23,4.0481
3259,39.23,-122.9,3.9519
10213,33.88,-117.9,4.675
4020,34.18,-118.51,4.8036
20085,38.01,-120.29,3.0729
3500,34.27,-118.46,4.8015
2658,40.22,-124.0,1.319
17514,37.33,-121.92,4.7768
13749,34.06,-117.15,4.0658
10516,33.52,-117.71,6.1007
1819,37.94,-122.32,6.2712
7461,33.93,-118.18,2.1641
5624,33.77,-118.27,1.9964
17815,37.41,-121.81,7.0544
18698,40.58,-122.38,1.8375
7064,33.94,-118.03,3.4861
9342,38.01,-122.59,6.1724
12336,33.89,-116.63,1.5227
4669,34.05,-118.3,2.096
9428,38.02,-122.93,3.5469
5476,34.0,-118.46,3.875
20487,34.3,-118.67,7.9013
15670,37.8,-122.44,2.7717
1856,41.75,-124.21,2.0074
2282,36.79,-119.78,2.9301
13392,34.07,-117.57,3.1458
6439,34.11,-118.02,4.625
6031,34.08,-117.72,3.2481
386,37.9,-122.29,5.337999999999999
1628,37.86,-122.18,8.9571
11777,38.75,-121.27,2.7188
19978,35.9,-118.86,4.125
13851,34.51,-117.31,2.0243
7718,33.95,-118.13,3.1104
7544,33.9,-118.22,1.4091
11381,33.68,-117.95,3.6364
4658,34.05,-118.32,1.9923
12497,38.56,-121.45,4.63
9101,34.57,-117.93,3.1946
10058,39.29,-121.06,3.4028
1842,37.91,-122.29,5.5357
16585,37.75,-121.44,4.2768
3868,34.16,-118.45,4.475
5054,34.02,-118.34,4.0357
5889,34.15,-118.34,3.5637
14376,32.72,-117.25,6.597
19656,37.49,-120.85,1.4063
16715,35.5,-120.68,3.7672
3808,34.2,-118.46,3.5255
18692,36.93,-121.73,3.2917
935,37.5,-122.04,3.1696
10651,33.51,-117.77,4.4464
1774,37.94,-122.34,2.7391
18390,37.23,-121.87,6.9473
3744,34.16,-118.4,3.8056
17373,34.96,-120.43,4.8155
5443,34.0,-118.44,3.875
18896,38.12,-122.24,4.0114
13969,34.26,-116.85,2.4308
1875,38.96,-119.98,3.5417
3760,34.18,-118.36,2.3056
19319,38.44,-122.98,3.1
3052,35.58,-119.35,1.1903
13654,34.04,-117.31,4.7344
13146,38.19,-121.57,2.4353
19338,38.53,-122.82,3.276
4615,34.07,-118.3,2.4348
15812,37.76,-122.43,3.3565
3321,38.98,-122.83,1.6164
18763,40.71,-122.32,2.4036
3311,38.94,-122.62,1.5455
18274,37.35,-122.06,8.758
18200,37.39,-122.01,4.0068
18382,37.23,-121.83,6.6659
12743,38.63,-121.36,4.7283
12871,38.69,-121.36,3.6989
11595,33.8,-118.07,7.1221
8210,33.78,-118.18,1.2746
11431,33.67,-117.96,7.0173
17740,37.28,-121.76,4.9097
16018,37.73,-122.47,5.9245
1517,37.93,-122.07,3.7433
19651,37.5,-120.87,3.1042
4492,34.06,-118.22,10.2264
3112,35.61,-117.64,4.25
16566,37.72,-121.45,5.75
16294,37.96,-121.23,1.5539
11834,39.2,-120.22,3.3699
2866,35.37,-118.92,2.4919
855,37.58,-122.02,3.3617
19008,38.35,-121.99,2.4659
4912,34.01,-118.27,1.4327
13860,34.48,-117.26,4.1933
5463,33.99,-118.47,2.1471
5482,33.99,-118.46,3.1992
12605,38.51,-121.49,2.9219
18894,38.13,-122.24,4.0938
3828,34.19,-118.45,2.4667
18684,36.95,-121.82,4.6611
4697,34.07,-118.37,3.4286
15200,32.9,-117.11,4.4766
4987,34.0,-118.31,1.933
4650,34.05,-118.32,3.5517
17543,37.35,-121.88,2.8167
17709,37.33,-121.82,4.3782
10288,33.89,-117.84,6.7837
6796,34.08,-118.14,2.3464
5808,34.14,-118.26,4.1083
17839,37.44,-121.9,8.6675
5410,34.02,-118.44,6.2583
8333,33.93,-118.31,4.2917
2800,36.0,-116.22,1.1471
9836,36.63,-121.89,3.0383
10332,33.86,-117.76,10.1316
12728,38.6,-121.36,3.875
13778,34.02,-117.06,2.6875
7815,33.89,-118.11,4.375
4378,34.09,-118.27,3.9674
8921,34.02,-118.48,2.7019
6716,34.13,-118.15,4.7298
2261,36.79,-119.84,3.3447
7429,33.95,-118.21,2.2988
9302,38.02,-122.55,6.4978
19598,37.57,-120.91,2.0521
11190,33.82,-117.94,2.3347
17569,37.33,-121.94,2.1902
2007,36.75,-119.79,1.123
193,37.79,-122.25,1.6
13803,34.28,-117.53,4.1083
19524,37.64,-121.0,0.9573
8770,33.79,-118.34,5.0254
16300,37.92,-121.23,1.8958
771,37.66,-122.11,3.2091
10587,33.69,-117.77,3.7988
17862,37.45,-121.9,5.6063
12466,38.57,-121.44,3.776
18524,36.98,-122.04,2.9286
14868,32.64,-117.09,1.62
14567,32.83,-117.2,2.5909
16789,37.66,-122.46,5.4221
20358,34.18,-118.95,6.0994
10088,33.94,-117.97,5.5608
16910,37.56,-122.36,15.0001
6317,34.01,-117.97,3.7459
11851,39.79,-120.53,2.5156
6581,34.21,-118.2,7.8375
1447,37.98,-122.0,4.525
342,37.75,-122.18,2.1731
13319,34.07,-117.64,2.6913
11328,33.76,-117.94,4.2386
17111,37.46,-122.18,15.0001
9168,34.42,-118.56,1.9667
19661,37.5,-120.84,2.2083
7368,33.97,-118.21,3.0313
2044,36.72,-119.67,2.6875
7156,34.04,-118.15,3.6875
16288,37.93,-121.31,2.4667
7851,33.89,-118.15,3.274
10178,33.86,-117.96,3.7813
12132,33.92,-117.22,4.0938
13615,34.13,-117.26,2.1375
17732,37.31,-121.81,5.7843
17044,37.49,-122.28,6.912000000000001
1492,37.94,-122.02,4.2569
778,37.65,-122.1,4.5303
9885,36.71,-121.77,3.512
9277,38.12,-122.58,4.9286
2524,39.55,-122.18,3.25
5374,34.04,-118.38,3.4063
19735,40.34,-121.8,2.881
16232,37.97,-121.3,4.061
14849,32.68,-117.09,2.0114
17371,34.97,-120.43,4.0125
8259,33.77,-118.18,2.6371
18567,36.93,-121.75,3.1327
40,37.83,-122.26,2.0978
11240,33.81,-117.95,5.118
18902,38.11,-122.26,2.6708
14424,32.81,-117.22,3.7813
11639,33.83,-118.05,5.7018
6816,34.1,-118.09,3.6696
18162,37.36,-122.04,6.8753
18694,40.59,-122.39,1.2404
10704,33.6,-117.71,2.3387
14140,32.75,-117.08,2.0077
1460,37.97,-121.99,5.1333
19172,38.44,-122.67,4.3587
4493,34.05,-118.22,1.0714
13074,38.59,-121.28,3.0481
17915,37.36,-121.99,4.9091
13686,34.14,-117.21,5.2591
13947,34.24,-117.2,3.0434
11002,33.75,-117.8,5.3903
15432,33.2,-117.25,2.0625
7230,34.02,-118.14,2.7019
15686,37.79,-122.42,4.0156
10412,33.67,-117.61,6.8004
5075,33.98,-118.31,2.3977
9641,37.07,-120.84,2.2019
19703,39.12,-121.64,4.2656
4088,34.15,-118.41,4.3468
19428,37.7,-121.01,3.2447
14949,32.74,-116.97,4.2192
4249,34.11,-118.34,3.6974
16807,37.66,-122.41,3.6667
19923,36.32,-119.34,3.1574
10096,33.93,-117.94,3.8194
20151,34.44,-119.23,2.4777
12109,33.97,-117.29,4.6667
6142,34.08,-117.98,3.4784
5661,33.74,-118.28,1.8584
13970,34.26,-116.85,2.6094
15037,32.77,-116.98,8.093
9031,34.02,-118.6,8.4331
2659,40.28,-123.84,2.0962
141,37.82,-122.21,7.0549
2597,41.03,-123.76,2.0644
6701,34.14,-118.12,3.1033
15223,33.05,-117.25,4.3286
17761,37.34,-121.83,4.2098
20541,38.54,-121.7,4.6225
7418,33.94,-118.22,3.4323
17522,37.33,-121.9,4.05
10449,33.46,-117.67,4.6518
12130,33.94,-117.23,3.0789
18559,36.96,-122.06,4.5
16843,37.63,-122.44,4.7625
16013,37.74,-122.47,5.6787
8179,33.8,-118.11,5.4602
11565,33.75,-117.98,5.1345
17332,34.54,-120.01,3.9375
9528,39.12,-123.19,2.3125
6370,34.16,-118.0,4.8059
4628,34.06,-118.31,1.6987
14478,32.85,-117.21,5.4067
441,37.87,-122.3,2.2208
9794,36.53,-121.77,10.1854
9046,34.65,-118.1,2.67
3830,34.19,-118.46,6.1142
19682,39.15,-121.62,1.9375
6344,34.06,-117.74,1.4722
18851,41.32,-122.3,2.1571
1958,38.73,-120.81,2.7273
155,37.81,-122.23,8.8793
10487,33.49,-117.68,4.245
19112,38.22,-122.63,4.0417
4578,34.07,-118.28,2.3636
1089,39.73,-121.82,1.7426
12576,38.53,-121.43,3.1208
9122,34.57,-118.1,3.3086
7950,33.86,-118.15,4.8942
11101,33.82,-117.87,5.9397
18058,37.27,-122.01,8.8178
18950,38.26,-122.05,2.6827
6416,34.14,-118.02,3.5878
16021,37.72,-122.47,5.9114
9087,34.66,-118.17,5.7049
11439,33.61,-117.98,6.8939
7096,33.93,-118.0,3.9575
1098,39.59,-121.74,2.3833
5433,34.02,-118.41,3.0833
13230,34.15,-117.64,6.4559
6450,34.12,-118.04,6.5989
12328,33.95,-116.53,2.625
10785,33.63,-117.92,4.9643
18099,37.32,-122.04,5.7528
3348,40.98,-120.38,1.6833
4079,34.15,-118.36,3.6202
9177,34.4,-118.52,5.305
20003,36.06,-119.19,1.9091
587,37.71,-122.11,4.65
9346,37.98,-122.58,4.6905
13269,34.09,-117.66,3.2321
13537,34.15,-117.3,4.3438
18398,37.22,-121.77,6.7287
10964,33.78,-117.88,3.3472
13675,34.06,-117.27,2.025
16299,37.92,-121.25,2.4097
645,37.72,-122.13,7.912000000000001
11749,38.8,-121.15,4.1685
9587,37.34,-120.5,3.4559
16648,35.27,-120.65,2.5129
11739,38.89,-121.15,5.2903
15036,32.77,-116.99,6.1103
226,37.8,-122.21,4.0977
3864,34.17,-118.45,3.2386
10592,33.69,-117.78,6.0961
19295,38.37,-122.78,3.7991
20457,34.28,-118.77,4.5458
16154,37.78,-122.48,3.5865
8438,33.93,-118.37,4.4474
1529,37.89,-122.07,5.6558
18749,40.5,-122.28,2.6488
923,37.49,-121.89,9.7194
18359,37.35,-122.09,7.5794
17053,37.47,-122.24,6.1244
10102,33.93,-117.97,4.1321
7183,34.05,-118.19,2.6964
12150,33.7,-117.19,1.9014
20341,34.22,-119.03,4.7831
2591,40.88,-124.09,2.4321
5906,34.3,-118.43,1.7062
11205,33.83,-117.91,3.0288
7133,34.01,-118.1,2.66
2307,36.83,-119.76,4.0196
17071,37.52,-122.25,4.3594
14203,32.69,-117.05,5.3908
612,37.74,-122.14,4.0662
11168,33.82,-117.99,4.1167
6629,34.16,-118.15,1.2891
4135,34.13,-118.18,3.5341
1898,38.91,-120.01,1.9851
13937,34.24,-117.27,2.875
282,37.77,-122.13,7.0712
258,37.77,-122.2,2.2562
11116,33.84,-117.87,4.0724
20084,38.02,-120.27,3.1875
4943,34.02,-118.28,2.1382
14721,32.79,-117.03,5.8683
11531,33.76,-118.09,1.808
6971,33.99,-118.03,3.4312
14889,32.61,-117.09,2.1548
13521,34.24,-117.41,5.2072
5223,33.95,-118.24,1.6513
2285,36.79,-119.77,2.9937
8078,33.82,-118.2,4.6042
6710,34.14,-118.16,8.2435
19982,36.21,-119.34,1.4792
10403,33.64,-117.49,6.8588
475,37.86,-122.28,1.9798
16391,38.01,-121.25,2.6994
6411,34.12,-118.02,5.4555
2551,40.77,-124.16,2.8529
6852,34.07,-118.16,3.8644
5546,33.97,-118.4,5.9544
13489,34.1,-117.36,3.6227
19327,38.49,-122.91,3.6343
9203,37.31,-119.64,2.8393
17961,37.31,-121.98,6.4095
10183,33.86,-117.96,3.3516
13565,34.16,-117.29,2.875
16280,37.92,-121.28,2.1705
18995,38.41,-121.94,4.5
7193,34.03,-118.19,1.7995
6823,34.09,-118.1,4.875
19904,36.32,-119.28,3.7404
781,37.61,-122.1,4.5281
14939,32.63,-117.03,5.7789
18133,37.34,-122.03,6.0577
10983,33.75,-117.82,4.6161
6519,34.07,-118.02,2.3236
5774,34.16,-118.27,3.1397
13171,36.79,-121.32,3.6333
9283,38.08,-122.58,5.615
9369,37.92,-122.51,3.7647
19796,40.58,-123.18,1.7262
10271,33.87,-117.87,2.4929
5055,34.02,-118.35,1.7622
10800,33.62,-117.94,6.5928
19640,37.53,-120.79,3.3083
1727,37.96,-122.37,0.7403
16994,37.54,-122.26,5.3247
16009,37.74,-122.45,6.202999999999999
4666,34.05,-118.29,1.3867
8535,33.9,-118.35,3.3971
3750,34.18,-118.38,2.1449
12924,38.65,-121.31,5.5
12722,38.58,-121.38,5.0497
11407,33.71,-117.96,4.5962
97,37.81,-122.26,2.0062
3137,35.0,-117.65,1.9107
13368,34.15,-117.57,5.485
14357,32.74,-117.21,6.9322
17921,37.35,-121.99,4.375
13140,38.34,-121.41,3.0833
15177,33.04,-117.07,3.6437
3648,34.23,-118.46,2.585
10849,33.65,-117.91,4.0417
19860,36.35,-119.3,2.3304
17901,37.37,-121.98,5.0942
1633,37.88,-122.22,2.4444
12464,38.58,-121.44,3.9271
11861,40.13,-120.71,2.9554
20387,34.19,-118.92,3.0691
6171,34.08,-117.92,4.1312
7521,33.91,-118.26,1.9038
572,37.76,-122.25,3.567
9879,36.62,-121.84,2.225
19706,39.18,-121.67,3.3958
597,37.7,-122.07,4.125
15352,33.25,-117.31,3.125
7345,33.97,-118.14,2.0524
6304,34.0,-117.92,3.8125
20096,38.01,-120.24,3.125
16376,38.03,-121.29,2.5842
18704,40.56,-122.38,3.5347
1753,37.96,-122.34,2.5382
5432,34.02,-118.41,3.3955
13183,33.92,-117.7,6.2141
18395,37.27,-121.86,5.6876
20116,37.95,-120.42,2.4922
11929,33.94,-117.38,4.0625
20434,34.24,-118.7,4.504
19153,38.34,-122.71,3.1781
9135,34.43,-118.37,5.9507
19423,37.69,-121.04,4.5332
1171,39.5,-121.58,2.1658
15562,33.13,-116.97,6.7957
7927,33.84,-118.09,4.7917
19918,36.3,-119.3,5.3602
19547,37.63,-121.0,1.59
20202,34.26,-119.2,5.4087
18617,37.04,-122.04,3.8854
14531,32.92,-117.13,5.5036
15892,37.73,-122.39,2.2222
19805,40.22,-123.43,3.625
17258,34.42,-119.72,3.5905
19957,36.22,-119.32,3.6343
2643,40.48,-123.73,1.7153
5347,34.05,-118.41,5.8758
9032,34.06,-118.62,7.4001
16965,37.53,-122.32,5.779
204,37.78,-122.23,1.6009
7896,33.86,-118.07,5.6818
9833,36.63,-121.92,3.4943
2014,36.72,-119.79,1.25
17289,34.42,-119.63,8.5608
17015,37.52,-122.28,4.0801
8461,33.92,-118.33,3.267
1974,38.61,-120.66,2.5042
162,37.81,-122.24,3.675
4998,33.99,-118.29,2.0542
18792,40.61,-122.57,2.8036
9557,37.41,-120.63,2.6439
4713,34.06,-118.36,2.9605
9067,34.71,-118.16,4.1719
1431,37.99,-122.03,4.9022
15261,33.02,-117.26,6.3712
12835,38.69,-121.45,2.2243
13975,34.23,-116.76,2.6071
19775,39.93,-122.2,1.9191
7710,33.95,-118.14,5.2015
7736,33.93,-118.13,2.6862
4283,34.09,-118.32,2.0557
7531,33.91,-118.23,3.0341
14139,32.75,-117.07,2.5583
17069,37.53,-122.25,7.6864
13493,34.04,-117.39,2.8682
10053,39.17,-121.02,3.2303
10851,33.66,-117.9,3.1667
3384,34.24,-118.28,4.45
2839,35.41,-118.97,3.996
